SMILES,Density,Source,Confidence
*[Si](*)(C)c1ccccc1,1.18,GREA,0.5
*[Si](*)(CC)c1ccccc1,1.13,GREA,0.5
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OCCCC)cc2)cc1,0.97565,GREA,0.5
*[Si](*)(CCCCCC)c1ccccc1,1.05,GREA,0.5
*O[Si](*)(C)CCCOc1ccc(C(=O)OC2CCC3(C)C(=CCC4C3CCC3(C)C(C(C)CCCC(C)C)CCC43)C2)cc1,1.24,GREA,0.5
*CC(=O)C(*)c1ccccc1,1.27,GREA,0.5
*CC(=O)C(*)c1ccc(F)cc1,1.388,GREA,0.5
*CC(=O)C(*)c1cccc(C)c1,1.182,GREA,0.5
*CC(=O)C(*)c1ccc(C)cc1,1.163,GREA,0.5
*OS(=O)(=O)c1cc(S(=O)(=O)Oc2ccc(C3(c4ccc(*)cc4)CCCC3)cc2)ccc1C,1.3539,GREA,0.5
*c1c(C)cc(C(C)(C)c2cc(C)c(S(*)(=O)=O)c(C)c2)cc1C,1.149,GREA,0.5
*c1ccc(S(=O)(=O)c2ccc(S(*)(=O)=O)c(S(=O)(=O)O)c2)cc1S(=O)(=O)O,1.75,GREA,0.5
*/C=C/c1cc(OCC(CC)CCCC)c(*)cc1OC,0.66,GREA,0.5
*c1ccc(-c2ccc(C(*)(C(F)(F)F)C(F)(F)F)cc2)cc1,1.24,GREA,0.5
*C#Cc1cc(C#Cc2cc(N)c(*)cc2[N+](=O)[O-])c(OCCOCCOC)cc1OCCOCCOC,1.123,GREA,0.5
*C#Cc1cc(OCCOCCOC)c(C#Cc2ccc(*)c([N+](=O)[O-])c2)cc1OCCOCCOC,1.138,GREA,0.5
*/C=C/c1cc(CCCCCCCC)c(/C=C/c2ccc(*)cc2)cc1CCCCCCCC,0.95,GREA,0.5
*/C=C/c1cc(CCCCCCCCC)c(/C=C/c2ccc(*)cc2)cc1CCCCCCCCC,0.99,GREA,0.5
*C#Cc1cc(OCC(CC)CCCC)c(C#Cc2cc(OCCO)c(*)cc2OCCO)cc1OCC(CC)CCCC,1.06,GREA,0.5
*C#Cc1cc(OCC(CC)CCCC)c(C#Cc2cc(OCCN(CC)CC)c(*)cc2OCCN(CC)CC)cc1OCC(CC)CCCC,1.04,GREA,0.5
*C[Se]*,2.9775,GREA,0.5
*CC(*)(F)C(=O)OCC(F)(F)F,1.5868,GREA,0.5
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)F,1.654,GREA,0.5
*CC(*)(F)C(=O)OCC(F)(F)C(F)F,1.6447,GREA,0.5
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,1.7588,GREA,0.5
*CC(*)(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.8192,GREA,0.5
*[Ge](*)(CCCCCC)CCCCCC,1.143,GREA,0.5
*CC*,0.837971504,PI1070,0.5
*CC(*)(C)CC,0.844525133,PI1070,0.5
*CC(C)C(*)(C)C,0.836805812,PI1070,0.5
*CCCC(*)(C)CC,0.827575347,PI1070,0.5
*CC(*)C1CCC1,0.890516521,PI1070,0.5
*CC(*)C(C)c1ccccc1,0.950614435,PI1070,0.5
*CC(*)CC(C)(C)CC,0.836728393,PI1070,0.5
*CC(*)CCCC(C)(C)C,0.818440434,PI1070,0.5
*CC(*)CCC1CCCCC1,0.887375098,PI1070,0.5
*CC(*)CCCC1CCCCC1,0.882254928,PI1070,0.5
*CC1(*)CCC(C)CC1,0.85730737,PI1070,0.5
*CC(*)(C)CCC,0.818195516,PI1070,0.5
*/C=C\CC*,0.891055243,PI1070,0.5
*C=CCC*,0.884263619,PI1070,0.5
*C(C)C(*)C,0.8235685,PI1070,0.5
*C=CCCCCCCCC*,0.85471523,PI1070,0.5
*CC(*)CCCCCCCCCCCCCCCCCCCC,0.834006133,PI1070,0.5
*C=CCCCCCC*,0.857672969,PI1070,0.5
*CC(*)C(C)(C)C,0.80536494,PI1070,0.5
*/C=C\CCCC*,0.868416895,PI1070,0.5
*C(CC)C(*)CC,0.823310611,PI1070,0.5
*CCC=C(*)CCCCCCC,0.850100168,PI1070,0.5
*CCC=C(*)C(C)C,0.8495405,PI1070,0.5
*/C=C\CCC*,0.876838662,PI1070,0.5
*CC(*)CCC(C)(C)C,0.816714682,PI1070,0.5
*/C=C\*,0.959011341,PI1070,0.5
*/C=C\CCCCC*,0.867588794,PI1070,0.5
*C=CC1CCC(*)C1,0.952823858,PI1070,0.5
*CCC=C(*)CCC,0.866168537,PI1070,0.5
*C=CCCCCCCCCCC*,0.852224825,PI1070,0.5
*C=CC(C)CCCCC*,0.848448936,PI1070,0.5
*CC/C=C(\*)C(C)(C)C,0.865138951,PI1070,0.5
*CC(*)c1ccccc1COC,1.023668496,PI1070,0.5
*CC(*)c1ccccc1COCC,1.020552204,PI1070,0.5
*CC(*)c1ccccc1COCc1ccccc1,1.087022171,PI1070,0.5
*CC(*)c1ccccc1COCCc1ccccc1,1.073511826,PI1070,0.5
*CC(*)c1ccccc1C(=O)NC,1.05618534,PI1070,0.5
*CC(*)c1ccccc1C(=O)N(C)C,1.019914094,PI1070,0.5
*CC(*)c1ccccc1C(=O)Nc1ccccc1,1.113471778,PI1070,0.5
*CC(*)c1ccccc1C(=O)O,1.14579736,PI1070,0.5
*CC(*)c1ccccc1C(=O)OC,1.093619065,PI1070,0.5
*CC(*)c1ccccc1C(=O)OCC,1.070874613,PI1070,0.5
*CC(*)c1ccccc1C(=O)OCCC,1.060275726,PI1070,0.5
*CC(*)c1ccccc1C(=O)OC(C)C,1.04558941,PI1070,0.5
*CC(*)c1ccccc1C(=O)OCCCC,1.040151362,PI1070,0.5
*CC(*)c1ccccc1C(=O)OCC(C)C,1.035196742,PI1070,0.5
*CC(*)c1ccccc1C(=O)OCCCCC,1.030247482,PI1070,0.5
*CC(*)c1ccccc1C(=O)OCCC(C)C,1.035083827,PI1070,0.5
*CC(*)c1ccccc1C(=O)OCCCCCC,1.011034746,PI1070,0.5
*CC(*)c1ccccc1C(=O)Oc1ccccc1,1.133417531,PI1070,0.5
*CC(*)c1ccccc1C(=O)OCCN(C)C,1.081969242,PI1070,0.5
*CC(*)c1ccccc1OC,1.022974296,PI1070,0.5
*CC(*)c1ccccc1Cl,1.153238245,PI1070,0.5
*CC(*)c1cccc(CC)c1,0.951189371,PI1070,0.5
*CC(*)c1cccc(-c2ccc(-c3ccccc3)cc2)c1,1.059615223,PI1070,0.5
*CC(*)c1cccc(F)c1,1.097086163,PI1070,0.5
*CC(*)c1ccc(CC)cc1,0.946653191,PI1070,0.5
*CC(*)c1ccc(C(C)C)cc1,0.923190056,PI1070,0.5
*CC(*)c1ccc(CCCC)cc1,0.931491324,PI1070,0.5
*CC(*)c1ccc(C(C)CC)cc1,0.914850756,PI1070,0.5
*CC(*)c1ccc(CCCCCC)cc1,0.918524608,PI1070,0.5
*CC(*)c1ccc(-c2ccccc2)cc1,1.030455771,PI1070,0.5
*CC(*)c1ccc(COCCOCC)cc1,1.048857628,PI1070,0.5
*CC(*)c1ccc(C#N)cc1,1.017159224,PI1070,0.5
*CC(*)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,1.594542527,PI1070,0.5
*CC(*)c1ccc(C(C)=NO)cc1,1.056409606,PI1070,0.5
*CC(*)c1ccc(C(C)(O)CC)cc1,0.984772104,PI1070,0.5
*CC(*)c1ccc(C(C)(O)CCC)cc1,0.961746913,PI1070,0.5
*CC(*)c1ccc(C(C)(O)CCCC)cc1,0.964527544,PI1070,0.5
*CC(*)c1ccc(C(C)(O)CCCCC)cc1,0.955479058,PI1070,0.5
*CC(*)c1ccc(C(O)CCN(C)C)cc1,1.029659127,PI1070,0.5
*CC(*)c1ccc(C(O)CCN2CCCCC2)cc1,1.022718168,PI1070,0.5
*CC(*)c1ccc(C(O)CCN2CCOCC2)cc1,1.085230389,PI1070,0.5
*CC(*)c1ccc(COC)cc1,1.03750338,PI1070,0.5
*CC(*)c1ccc(COCCO)cc1,1.099535621,PI1070,0.5
*CC(*)c1ccc(COCCC)cc1,1.005095307,PI1070,0.5
*CC(*)c1ccc(COCCCC)cc1,0.992325334,PI1070,0.5
*CC(*)c1ccc(COCCCCO)cc1,1.064499301,PI1070,0.5
*CC(*)c1ccc(COC(C)CC)cc1,0.973651082,PI1070,0.5
*CC(*)c1ccc(COCCCCCC)cc1,0.964533398,PI1070,0.5
*CC(*)c1ccc(COCCOCCCC)cc1,1.013534512,PI1070,0.5
*CC(*)c1ccc(C(=O)N(C)C)cc1,1.05442617,PI1070,0.5
*CC(*)c1ccc(C(=O)N(CC)CC)cc1,1.0040739,PI1070,0.5
*CC(*)c1ccc(C(=O)N2CCCCC2)cc1,1.036942875,PI1070,0.5
*CC(*)c1ccc(C(=O)CCN2CCCCC2)cc1,1.040490676,PI1070,0.5
*CC(*)c1ccc(C(=O)N2CCOCC2)cc1,1.103347893,PI1070,0.5
*CC(*)c1ccc(C(=O)OCC)cc1,1.05070326,PI1070,0.5
*CC(*)c1ccc(C(=O)OCCC)cc1,1.047044212,PI1070,0.5
*CC(*)c1ccc(C(=O)OC(C)C)cc1,1.02693306,PI1070,0.5
*CC(*)c1ccc(C(=O)OCCCC)cc1,1.030347418,PI1070,0.5
*CC(*)c1ccc(C(=O)OCC(C)C)cc1,1.017692103,PI1070,0.5
*CC(*)c1ccc(C(=O)OCCCCCC)cc1,1.003719963,PI1070,0.5
*CC(*)c1ccc(C(=O)CC)cc1,1.033214439,PI1070,0.5
*CC(*)c1ccc(C(=O)CCC)cc1,1.016565854,PI1070,0.5
*CC(*)c1ccc(C(=O)CCCC)cc1,1.003231285,PI1070,0.5
*CC(*)c1ccc(C(=O)CCCCC)cc1,0.988783183,PI1070,0.5
*CC(*)c1ccc(C(=O)CCCCCCC)cc1,0.970813314,PI1070,0.5
*CC(*)c1ccc(C(=O)Cc2ccccc2)cc1,1.103006997,PI1070,0.5
*CC(*)c1ccc(C(=O)c2ccccc2)cc1,1.09827774,PI1070,0.5
*CC(*)c1ccc(C(=O)c2ccc(C)cc2)cc1,1.067378891,PI1070,0.5
*CC(*)c1ccc(I)cc1,1.7178258,PI1070,0.5
*CC(*)c1ccc(N(C)C)cc1,1.01782468,PI1070,0.5
*CC(*)c1ccc(OCC)cc1,1.016879034,PI1070,0.5
*CC(*)c1ccc(OCCC)cc1,0.991729585,PI1070,0.5
*CC(*)c1ccc(OCCCC)cc1,0.984185099,PI1070,0.5
*CC(*)c1ccc(OCCC(C)C)cc1,0.976437278,PI1070,0.5
*CC(*)c1ccc(Oc2ccccc2)cc1,1.10105886,PI1070,0.5
*CC(*)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,1.054606035,PI1070,0.5
*CC(*)c1ccc(S(=O)(=O)OCCC)cc1,1.166750668,PI1070,0.5
*CC(*)c1c(Cl)cccc1Cl,1.262465174,PI1070,0.5
*CC(*)c1cc(Br)ccc1OC,1.378340664,PI1070,0.5
*CC(*)c1cc(Br)ccc1OCCC,1.280338839,PI1070,0.5
*CC(*)c1cc(Br)ccc1OC(C)C,1.258870669,PI1070,0.5
*CC(*)c1cc(Br)ccc1OCCCCC,1.225241179,PI1070,0.5
*CC(*)c1cc(Br)ccc1OCCC(C)C,1.226506408,PI1070,0.5
*CC(*)c1cc(C)cc(C)c1,0.939037292,PI1070,0.5
*CC(*)c1ccc(C)c(C)c1,0.935056733,PI1070,0.5
*CC(*)c1ccc(Cl)c(C)c1,1.086153317,PI1070,0.5
*CC(*)c1ccc(Cl)c(Cl)c1,1.257069501,PI1070,0.5
*CC(*)c1ccc(Cl)c(F)c1,1.218843924,PI1070,0.5
*CC(*)c1c(F)c(F)c(F)c(F)c1F,1.449526713,PI1070,0.5
*C(F)(F)C(*)(F)c1ccccc1,1.27745434,PI1070,0.5
*C(F)(F)C(*)(F)c1c(F)c(F)c(F)c(F)c1F,1.609094369,PI1070,0.5
*CC(*)c1ccc(C(=O)CCN2CCOCC2)cc1,1.102048959,PI1070,0.5
*CC(*)(C)c1ccc(C)cc1,0.92469499,PI1070,0.5
*C(c1ccccc1)C(*)[N+](=O)[O-],1.094086295,PI1070,0.5
*CC(*)c1ccc(C(=O)C(F)(F)F)cc1,1.2814039,PI1070,0.5
*CC(*)c1ccc(C(=O)c2ccc(OC)cc2)cc1,1.111089836,PI1070,0.5
*CC(*)c1cccc(C)n1,1.014862727,PI1070,0.5
*CC(*)N1Cc2ccccc2N1,1.114969607,PI1070,0.5
*CC(c1ccccn1)C(c1ccccc1)C(*)c1ccccn1,1.02787783,PI1070,0.5
*CC(*)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)cc1,1.523217009,PI1070,0.5
*CC(*)CCCCCCCCCO,0.905412097,PI1070,0.5
*CC(*)CCN(C(C)C)C(C)C,0.876082092,PI1070,0.5
*C=CC(C)C(*)C(=O)OC,1.029013519,PI1070,0.5
*CC(*)OCc1ccccc1,1.091059368,PI1070,0.5
*C(C)C(*)OCC(C)C,0.889659735,PI1070,0.5
*/C=C/C(C*)OC,1.003981727,PI1070,0.5
*C=CCC(C)(CC*)C(=O)OC,0.992758106,PI1070,0.5
*CC(*)CCc1ccccc1C,0.978579324,PI1070,0.5
*CC(*)CCc1ccc(C)cc1,0.970092286,PI1070,0.5
*C(C)C(*)OCCCC,0.905549579,PI1070,0.5
*C(C)C(*)OC(C)(C)C,0.874167946,PI1070,0.5
*C(C)C(*)OCC,0.920915603,PI1070,0.5
*C(C)C(*)OC(C)C,0.882335598,PI1070,0.5
*C(C)C(*)OC,0.947492501,PI1070,0.5
*C(C)C(*)OCCC,0.906495665,PI1070,0.5
*CC(*)Cc1cc(C)ccc1C,0.944052893,PI1070,0.5
*CC(*)Cc1ccc(C)c(C)c1,0.95241273,PI1070,0.5
*CC(*)Cc1cc(C)cc(C)c1,0.95500293,PI1070,0.5
*C(C)C(*)O,1.029484838,PI1070,0.5
*CC(*)C(=O)C(C)(C)C,0.91707896,PI1070,0.5
*CC(*)C(=O)c1ccccc1O,1.187225592,PI1070,0.5
*C=CC(C*)OC,1.002721432,PI1070,0.5
*CCC=C(*)c1ccccc1,1.017027333,PI1070,0.5
*C(O)C(*)O,1.396107757,PI1070,0.5
*CC(*)OC1CCCCC1,0.948633594,PI1070,0.5
*CC(*)SCC,1.030279109,PI1070,0.5
*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.779887798,PI1070,0.5
*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)F,1.710360798,PI1070,0.5
*C(F)(F)C(*)(OC(F)(F)F)OC(F)(F)F,1.687186152,PI1070,0.5
*C(OC(F)(F)F)C(*)(F)F,1.726335987,PI1070,0.5
*C(F)C(*)(F)OC(F)(F)F,1.750235753,PI1070,0.5
*C(F)(F)C(*)(F)OC(F)(F)F,1.816452345,PI1070,0.5
*CC(*)OCC(C)(C)CC,0.882730644,PI1070,0.5
*CC(*)(F)C(C)=O,1.193983784,PI1070,0.5
*CC(*)C(=O)c1ccccc1,1.110644943,PI1070,0.5
*CC(*)C(=O)c1ccc(Br)c(OC)c1,1.468622958,PI1070,0.5
*CC(*)C(=O)c1ccc(Cl)cc1,1.226369324,PI1070,0.5
*CC(*)C(=O)c1ccc(CC)cc1,1.047672656,PI1070,0.5
*CC(*)C(=O)c1ccc(C(C)C)cc1,1.019792447,PI1070,0.5
*CC(*)C(=O)c1ccc(OC)cc1,1.136336939,PI1070,0.5
*CC(*)C(=O)c1ccc(C)c(C)c1,1.036462114,PI1070,0.5
*CC(*)C(=O)c1ccc(CCC)cc1,1.024315343,PI1070,0.5
*CC(*)OC(=O)c1ccccc1OC(C)=O,1.204681933,PI1070,0.5
*CC(*)OC(=O)c1ccc(OC(C)=O)cc1,1.202322505,PI1070,0.5
*CC(*)OC(=O)c1cccc(Br)c1,1.54660293,PI1070,0.5
*CC(*)OC(=O)c1ccc(Br)cc1,1.536350906,PI1070,0.5
*CC(*)OC(=O)c1ccccc1Cl,1.293059527,PI1070,0.5
*CC(*)OC(=O)c1cccc(Cl)c1,1.263058501,PI1070,0.5
*CC(*)OC(=O)c1ccc(Cl)cc1,1.266340181,PI1070,0.5
*CC(*)OC(=O)CC1CCCCC1,1.017496565,PI1070,0.5
*CC(*)OC(=O)CCCC1CCCCC1,0.995240688,PI1070,0.5
*CC(*)OC(=O)c1ccc(OCC)cc1,1.124221099,PI1070,0.5
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.641934973,PI1070,0.5
*CC(*)NC(=O)OC(C)(C)C,1.015667029,PI1070,0.5
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.802612793,PI1070,0.5
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.72120682,PI1070,0.5
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.765573426,PI1070,0.5
*CC(*)OC(=O)C(F)(F)C(F)(F)F,1.581055156,PI1070,0.5
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.679400325,PI1070,0.5
*CC(*)OC(=O)C(C)(C(C)C)C(C)C,0.922754666,PI1070,0.5
*CC(*)OC(=O)c1ccccc1OC,1.184683625,PI1070,0.5
*CC(*)OC(=O)c1cccc(OC)c1,1.172022242,PI1070,0.5
*CC(*)OC(=O)c1ccc(OC)cc1,1.170671465,PI1070,0.5
*CC(*)OC(=O)c1ccccc1C,1.128727674,PI1070,0.5
*CC(*)OC(=O)c1cccc(C)c1,1.110950878,PI1070,0.5
*CC(*)OC(=O)CC(C)(C)c1ccccc1,1.066509964,PI1070,0.5
*CC(*)OC(=O)C(C)(C)CCC,0.945730555,PI1070,0.5
*CC(*)OC(=O)C(C)(C)C(C)(C)CC,0.923293691,PI1070,0.5
*CC(*)OC(=O)C(C)(C)C(C)C(C)C,0.928292734,PI1070,0.5
*CC(*)OC(=O)C(C)(C)CC(C)(C)C,0.930642496,PI1070,0.5
*CC(*)OC(=O)c1cccc([N+](=O)[O-])c1,1.282622037,PI1070,0.5
*CC(*)OC(F)(C(F)(F)F)C(F)(F)F,1.622288206,PI1070,0.5
*CC(*)OCCCl,1.248858545,PI1070,0.5
*CC(*)OCCOC,1.063567732,PI1070,0.5
*CC(*)OCC(F)(F)F,1.388732116,PI1070,0.5
*CC(*)(CC(=O)OCCCCCCC)C(=O)OCCCCCCC,0.966492654,PI1070,0.5
*CC(*)OC(=O)C1CCCC1,1.053718158,PI1070,0.5
*CC(*)OC(=O)C1(C)CCCCC1,0.984240621,PI1070,0.5
*CC(*)P(=O)(c1ccccc1)c1ccccc1,1.098076282,PI1070,0.5
*CC(*)P(=O)(OCC)N(C)C,1.112277991,PI1070,0.5
*CC(*)P(=O)(Oc1ccccc1)N(C)C,1.160587206,PI1070,0.5
*CC(*)c1nc(C)nc(C)n1,1.064103146,PI1070,0.5
*CC(OC)C1C(=O)OC(=O)C1*,1.250206826,PI1070,0.5
*CC(OC)C(C(=O)O)C(*)C(=O)O,1.266513017,PI1070,0.5
*CCCC=C(*)c1ccc(OC)cc1,1.035052361,PI1070,0.5
*CCCC=C(*)c1ccccc1,1.00581957,PI1070,0.5
*CCCC=C(*)c1ccc(Cl)cc1,1.123124794,PI1070,0.5
*CC(*)CNc1ccc([N+](=O)[O-])cc1,1.230823085,PI1070,0.5
*CC(*)CNc1ccc([N+](=O)[O-])cc1C,1.182212775,PI1070,0.5
*CC(*)CNc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,1.382048926,PI1070,0.5
*CC(*)CNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.348505594,PI1070,0.5
*CC1CC(*)C(OC(=O)CCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1OC(=O)CCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1.050442559,PI1070,0.5
*CC1CC(*)C(OC(=O)CCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1,1.041611942,PI1070,0.5
*CCC1CC(OC(=O)CCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)CC1*,1.03779286,PI1070,0.5
*CC(*)N1CCNC1,1.079195126,PI1070,0.5
*CC(*)OC(=O)c1ccc(C#N)cc1,1.163856974,PI1070,0.5
*CC(*)OCC(C)(C)CC(C)C,0.892796096,PI1070,0.5
*C(F)(F)C(*)(F)OC(F)C(F)F,1.696241974,PI1070,0.5
*CC(*)C(=O)c1ccc(Br)cc1,1.516763156,PI1070,0.5
*CC(*)OC(=O)CC1CCCC1,1.046233355,PI1070,0.5
*CCC1CC2C(CC(*)C2OC(=O)CCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1OC(=O)CCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1.041845873,PI1070,0.5
*CC(*)C(=O)OCCC,1.030160522,PI1070,0.5
*CC(*)C(=O)OCCCCCCC,0.948837806,PI1070,0.5
*CC(*)C(=O)OCCCCCCCC,0.942140506,PI1070,0.5
*CC(*)C(=O)OCCCCCCCCCCCC,0.913403657,PI1070,0.5
*CC(*)C(=O)OCC=C,1.087141868,PI1070,0.5
*CC(*)C(=O)OC1CC2CCC1(C)C2(C)C,0.986288422,PI1070,0.5
*CC(*)C(=O)OCC(F)(F)F,1.418541441,PI1070,0.5
*CC(*)C(=O)OCC(F)(F)C(F)(F)F,1.493383044,PI1070,0.5
*CC(*)C(=O)OC(C(F)(F)F)C(F)(F)F,1.536822752,PI1070,0.5
*CC(*)C(=O)OC(F)(C(F)(F)F)C(F)(F)Cl,1.596822382,PI1070,0.5
*CC(*)C(=O)OC(F)(C(F)(F)Cl)C(F)(F)Cl,1.633953683,PI1070,0.5
*CC(*)C(=O)OCC(F)(F)C(F)C(F)(F)F,1.535446377,PI1070,0.5
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,1.563652716,PI1070,0.5
*CC(*)C(=O)Oc1ccccc1C(=O)OC,1.217023565,PI1070,0.5
*CC(*)C(=O)Oc1ccccc1C(=O)OCC,1.174569494,PI1070,0.5
*CC(*)C(=O)Oc1cccc(C(=O)OC)c1,1.206588234,PI1070,0.5
*CC(*)C(=O)Oc1cccc(C(=O)OCC)c1,1.166635876,PI1070,0.5
*CC(*)C(=O)Oc1ccc(C(=O)OC)cc1,1.200460801,PI1070,0.5
*CC(*)C(=O)Oc1ccc(C(=O)OCC)cc1,1.168794946,PI1070,0.5
*CC(*)(C)C(=O)Oc1ccc(C(=O)OC)cc1,1.164528174,PI1070,0.5
*CC(*)(CCC(C)C(=O)OC)C(=O)OC,1.042726823,PI1070,0.5
*C(F)(F)C(*)(F)F,1.914482486,PI1070,0.5
*CCC=C(*)Cl,1.195057514,PI1070,0.5
*CC/C=C(\*)C,0.879252837,PI1070,0.5
*CC/C=C(\*)Cl,1.197366557,PI1070,0.5
*CCC=C(*)C,0.879267279,PI1070,0.5
*Oc1c(OC)cc(*)cc1OC,1.179002973,PI1070,0.5
*CCOCC(=O)O*,1.268466225,PI1070,0.5
*CCCCCCOC(=O)Nc1ccc(C)c(NC(=O)OCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c1,1.118434945,PI1070,0.5
*CCCSS*,1.238118081,PI1070,0.5
*Oc1ccc(OC(=O)c2ccc(-c3ccc(C(*)=O)cc3)cc2)cc1C,1.191900763,PI1070,0.5
*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,1.295290371,PI1070,0.5
*Cc1ccc(-c2ccc(C(=O)O*)cc2)cc1,1.159458454,PI1070,0.5
*CC1CCC(COC(=O)CCCCCCCCC(=O)O*)CC1,1.015688244,PI1070,0.5
*CCCCCCCCCCOC(=O)c1ccc(C(=O)NCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,1.120724694,PI1070,0.5
*CCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,1.050883779,PI1070,0.5
*Oc1ccc(C(C)(C)c2ccc(OC(=O)CCCCC(*)=O)cc2)cc1,1.124186495,PI1070,0.5
*CCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,1.146197488,PI1070,0.5
*CCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,1.167601884,PI1070,0.5
*CCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,1.188931644,PI1070,0.5
*CCCCCCNC(=O)Cc1ccc(C(=O)N*)cc1,1.107782256,PI1070,0.5
*NC(=O)c1cccc(C(=O)Nc2ccc(-c3ccc(*)cc3)cc2)c1,1.197547175,PI1070,0.5
*CCCCCCNC(=O)c1cccc(C(=O)N*)c1,1.109504305,PI1070,0.5
*CCCNC(=O)Cc1ccc(C(=O)N*)cc1,1.176155999,PI1070,0.5
*NC(=O)c1ccc(C(=O)Nc2ccc(*)cc2)cc1,1.255555241,PI1070,0.5
*NC(=O)c1ccc(C(=O)Nc2ccc(-c3ccc(*)cc3)cc2)cc1,1.209706739,PI1070,0.5
*CCCCCCNC(=O)c1ccc(C(=O)N*)cc1,1.117494398,PI1070,0.5
*c1ccc(NC(=O)CCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,1.254164268,PI1070,0.5
*CCCCCCNC(=O)c1ccc(-c2ccc(C(=O)N*)cc2)cc1,1.119969092,PI1070,0.5
*CCCCCCNC(=O)c1ccc(C(C)(C)c2ccc(C(=O)N*)cc2)cc1,1.067141423,PI1070,0.5
*CCCCCCNC(=O)CCCCC(=O)N(*)C,1.018037716,PI1070,0.5
*CCCCCCN(C)C(=O)CCCCC(=O)N(*)C,1.018654286,PI1070,0.5
*CCCCN(C)C(=O)c1ccc(C(=O)N(*)C)cc1,1.101612309,PI1070,0.5
*CCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,1.482697952,PI1070,0.5
*Cc1cccc(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O*)cc3)cc2)c1,1.201795395,PI1070,0.5
*CCOC(=O)Nc1ccc(NC(=O)O*)cc1,1.317378403,PI1070,0.5
*CCOC(=O)Nc1cccc(NC(=O)O*)c1,1.331542248,PI1070,0.5
*CCCCCCOC(=O)Nc1ccc(NC(=O)O*)cc1,1.184271643,PI1070,0.5
*CCOC(=O)Nc1ccc(-c2ccc(NC(=O)O*)cc2)cc1,1.262967845,PI1070,0.5
*CCOC(=O)Nc1cccc2c(NC(=O)O*)cccc12,1.279596762,PI1070,0.5
*CCCCCCNC(=O)NCc1ccc(CNC(=O)N*)cc1,1.118167941,PI1070,0.5
*NC(=O)NCCCCCCNC(=O)Nc1ccc(Cc2ccc(*)cc2)cc1,1.122795344,PI1070,0.5
*NC(=O)Nc1ccc(Cc2ccc(*)cc2)cc1,1.15509391,PI1070,0.5
*NC(=O)NCCCCCCNC(=O)NCCCCC(*)C(=O)OC,1.099894242,PI1070,0.5
*CCCCCCCCCn1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,1.170652605,PI1070,0.5
*C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,1.292534878,PI1070,0.5
